timestamp,h,G_Dh,G_Bn,Ta,FF,DD
2017-07-11 02:00:00,3,0,0,13.1,3.1,130
2017-07-11 03:00:00,4,0,0,12.6,3.5,55
2017-07-11 04:00:00,5,0,0,12.5,1.2,68
2017-07-11 05:00:00,6,26,241,13.0,2.6,61
2017-07-11 06:00:00,7,56,505,14.3,2.2,208
2017-07-11 07:00:00,8,78,648,16.0,2.6,231
2017-07-11 08:00:00,9,103,717,17.9,2.6,182
2017-07-11 09:00:00,10,138,740,19.8,1.5,110
2017-07-11 10:00:00,11,173,746,21.5,2.9,34
2017-07-11 11:00:00,12,189,763,23.1,2.2,77
2017-07-11 12:00:00,13,214,739,24.4,1.9,87
2017-07-11 13:00:00,14,200,754,25.4,3.1,65
2017-07-11 14:00:00,15,171,768,26.0,4.6,25
2017-07-11 15:00:00,16,130,787,26.3,3.3,75
2017-07-11 16:00:00,17,100,769,26.3,2.4,78
2017-07-11 17:00:00,18,72,733,25.7,2.2,22
2017-07-11 18:00:00,19,55,630,24.7,1.1,1
2017-07-11 19:00:00,20,36,407,23.4,1.1,69
2017-07-11 20:00:00,21,2,0,21.9,1.2,19
2017-07-11 21:00:00,22,0,0,19.9,1.4,41
2017-07-11 22:00:00,23,0,0,17.9,1.4,69
2017-07-11 23:00:00,24,0,0,15.9,1.9,57
2017-07-12 00:00:00,1,0,0,14.8,1.2,9
2017-07-12 01:00:00,2,0,0,13.5,3.1,6
2017-07-12 02:00:00,3,0,0,12.8,4.1,27
2017-07-12 03:00:00,4,0,0,12.2,3.8,42
2017-07-12 04:00:00,5,0,0,11.7,1.4,73
2017-07-12 05:00:00,6,27,0,12.2,0.7,162
2017-07-12 06:00:00,7,86,438,14.0,0.8,227
2017-07-12 07:00:00,8,50,782,16.0,1.1,140
2017-07-12 08:00:00,9,60,865,18.0,1.4,223
2017-07-12 09:00:00,10,77,897,19.9,2.4,67
2017-07-12 10:00:00,11,96,909,21.6,2.9,145
2017-07-12 11:00:00,12,116,900,23.1,3.8,214
2017-07-12 12:00:00,13,124,897,24.2,2.9,208
2017-07-12 13:00:00,14,124,891,25.0,1.9,191
2017-07-12 14:00:00,15,113,885,25.5,2.9,251
2017-07-12 15:00:00,16,95,870,25.6,2.1,209
2017-07-12 16:00:00,17,81,823,25.3,2.4,239
2017-07-12 17:00:00,18,66,756,24.5,2.9,267
2017-07-12 18:00:00,19,55,615,23.3,2.4,218
2017-07-12 19:00:00,20,38,346,21.8,3.5,254
2017-07-12 20:00:00,21,1,0,20.2,3.5,291
2017-07-12 21:00:00,22,0,0,18.6,3.5,270
2017-07-12 22:00:00,23,0,0,17.1,1.5,233
2017-07-12 23:00:00,24,0,0,15.5,1.5,217
2017-07-13 00:00:00,1,0,0,14.6,1.2,232
2017-07-13 01:00:00,2,0,0,13.7,1.7,115
2017-07-13 02:00:00,3,0,0,13.1,1.1,69
2017-07-13 03:00:00,4,0,0,12.6,1.0,122
2017-07-13 04:00:00,5,0,0,12.2,1.1,25
2017-07-13 05:00:00,6,26,0,12.8,1.5,17
2017-07-13 06:00:00,7,96,402,14.7,2.6,197
2017-07-13 07:00:00,8,47,803,16.8,3.5,214
2017-07-13 08:00:00,9,56,885,18.9,5.1,77
2017-07-13 09:00:00,10,73,916,21.0,5.7,73
2017-07-13 10:00:00,11,90,929,22.8,5.7,72
2017-07-13 11:00:00,12,103,936,24.4,4.1,70
2017-07-13 12:00:00,13,110,930,25.6,4.6,35
2017-07-13 13:00:00,14,109,926,26.5,2.6,31
2017-07-13 14:00:00,15,98,924,27.1,2.6,67
2017-07-13 15:00:00,16,80,917,27.3,2.9,5
2017-07-13 16:00:00,17,64,887,27.0,2.6,88
2017-07-13 17:00:00,18,51,824,26.2,3.8,72
2017-07-13 18:00:00,19,48,679,25.0,2.6,208
2017-07-13 19:00:00,20,35,406,23.4,2.4,210
2017-07-13 20:00:00,21,1,0,21.8,1.9,43
2017-07-13 21:00:00,22,0,0,19.8,2.2,35
2017-07-13 22:00:00,23,0,0,17.7,2.4,68
2017-07-13 23:00:00,24,0,0,15.6,2.1,66
2017-07-14 00:00:00,1,0,0,14.1,0.9,68
2017-07-14 01:00:00,2,0,0,12.4,1.2,31
2017-07-14 02:00:00,3,0,0,11.4,2.1,43
2017-07-14 03:00:00,4,0,0,10.5,1.7,46
2017-07-14 04:00:00,5,0,0,9.8,1.7,38
2017-07-14 05:00:00,6,23,0,10.1,1.7,353
2017-07-14 06:00:00,7,91,335,11.4,3.1,352
2017-07-14 07:00:00,8,76,650,12.9,4.3,79
2017-07-14 08:00:00,9,95,736,14.4,5.7,54
2017-07-14 09:00:00,10,122,775,15.9,6.3,51
2017-07-14 10:00:00,11,148,791,17.3,7.3,80
2017-07-14 11:00:00,12,172,791,18.5,6.0,75
2017-07-14 12:00:00,13,180,793,19.4,4.6,86
2017-07-14 13:00:00,14,192,765,20.0,4.6,92
2017-07-14 14:00:00,15,166,776,20.3,3.8,74
2017-07-14 15:00:00,16,128,790,20.3,4.3,214
2017-07-14 16:00:00,17,96,779,20.0,4.1,263
2017-07-14 17:00:00,18,77,709,19.3,4.8,200
2017-07-14 18:00:00,19,61,579,18.2,3.1,60
2017-07-14 19:00:00,20,36,361,16.8,1.2,82
2017-07-14 20:00:00,21,1,0,15.4,2.4,357
2017-07-14 21:00:00,22,0,0,14.1,1.9,344
2017-07-14 22:00:00,23,0,0,12.7,2.4,54
2017-07-14 23:00:00,24,0,0,11.3,1.4,82
2017-07-15 00:00:00,1,0,0,11.1,1.2,27
2017-07-15 01:00:00,2,0,0,10.8,0.9,79
2017-07-15 02:00:00,3,0,0,10.7,0.3,54
2017-07-15 03:00:00,4,0,0,10.5,0.3,33
2017-07-15 04:00:00,5,0,0,10.4,0.3,35
2017-07-15 05:00:00,6,8,0,10.5,0.5,36
2017-07-15 06:00:00,7,86,51,11.5,0.1,64
2017-07-15 07:00:00,8,156,280,13.2,0.5,69
2017-07-15 08:00:00,9,272,126,14.4,0.6,35
2017-07-15 09:00:00,10,318,220,15.8,0.9,17
2017-07-15 10:00:00,11,268,23,15.9,0.5,51
2017-07-15 11:00:00,12,207,9,15.8,0.3,154
2017-07-15 12:00:00,13,395,98,16.4,0.5,224
2017-07-15 13:00:00,14,251,7,16.3,0.3,241
2017-07-15 14:00:00,15,160,2,15.8,1.0,279
2017-07-15 15:00:00,16,326,44,16.1,1.0,209
2017-07-15 16:00:00,17,229,19,15.4,0.7,205
2017-07-15 17:00:00,18,105,0,15.3,0.6,202
2017-07-15 18:00:00,19,36,0,14.7,0.7,261
2017-07-15 19:00:00,20,31,0,14.1,0.9,211
2017-07-15 20:00:00,21,2,0,13.4,1.1,212
2017-07-15 21:00:00,22,0,0,13.4,1.0,258
2017-07-15 22:00:00,23,0,0,13.3,1.1,217
2017-07-15 23:00:00,24,0,0,13.0,1.7,178
2017-07-16 00:00:00,1,0,0,12.0,2.2,197
2017-07-16 01:00:00,2,0,0,13.7,1.4,193
2017-07-16 02:00:00,3,0,0,13.8,2.2,187
2017-07-16 03:00:00,4,0,0,13.9,1.0,158
2017-07-16 04:00:00,5,0,0,14.0,1.7,136
2017-07-16 05:00:00,6,4,0,14.1,2.6,218
2017-07-16 06:00:00,7,23,0,14.4,3.8,66
2017-07-16 07:00:00,8,47,0,14.8,3.3,95
2017-07-16 08:00:00,9,80,0,15.2,3.8,62
2017-07-16 09:00:00,10,105,0,15.6,3.5,85
2017-07-16 10:00:00,11,125,0,16.0,3.8,69
2017-07-16 11:00:00,12,130,0,16.2,6.0,201
2017-07-16 12:00:00,13,116,0,16.3,4.6,183
2017-07-16 13:00:00,14,134,0,16.6,5.3,200
2017-07-16 14:00:00,15,121,0,16.4,5.1,68
2017-07-16 15:00:00,16,110,0,16.2,2.9,82
2017-07-16 16:00:00,17,86,0,16.5,3.9,152
2017-07-16 17:00:00,18,58,0,16.5,3.8,124
2017-07-16 18:00:00,19,29,0,16.4,3.1,78
2017-07-16 19:00:00,20,12,0,16.1,3.1,86
2017-07-16 20:00:00,21,0,0,15.9,2.6,30
2017-07-16 21:00:00,22,0,0,16.4,1.2,84
2017-07-16 22:00:00,23,0,0,16.9,1.2,36
2017-07-16 23:00:00,24,0,0,17.3,1.7,226
2017-07-17 00:00:00,1,0,0,16.7,2.2,235
2017-07-17 01:00:00,2,0,0,16.1,1.7,63
2017-07-17 02:00:00,3,0,0,17.2,1.0,20
2017-07-17 03:00:00,4,0,0,17.1,0.9,57
2017-07-17 04:00:00,5,0,0,17.1,0.7,49
2017-07-17 05:00:00,6,4,0,16.6,0.3,353
2017-07-17 06:00:00,7,15,0,17.4,0.3,359
2017-07-17 07:00:00,8,30,0,17.6,0.1,25
2017-07-17 08:00:00,9,42,0,17.8,1.0,333
2017-07-17 09:00:00,10,56,0,18.0,0.9,40
2017-07-17 10:00:00,11,65,0,18.2,1.0,69
2017-07-17 11:00:00,12,72,0,18.3,0.9,30
2017-07-17 12:00:00,13,75,0,18.4,1.5,94
2017-07-17 13:00:00,14,77,0,18.5,1.5,94
2017-07-17 14:00:00,15,75,0,18.6,2.6,229
2017-07-17 15:00:00,16,61,0,18.5,2.2,270
2017-07-17 16:00:00,17,50,0,18.6,1.7,73
2017-07-17 17:00:00,18,37,0,18.4,1.9,188
2017-07-17 18:00:00,19,19,0,18.2,0.3,214
2017-07-17 19:00:00,20,7,0,16.3,0.3,204
2017-07-17 20:00:00,21,0,0,17.7,0.7,259
2017-07-17 21:00:00,22,0,0,18.0,0.3,229
2017-07-17 22:00:00,23,0,0,18.2,0.3,253
2017-07-17 23:00:00,24,0,0,18.1,0.5,232
2017-07-18 00:00:00,1,0,0,18.6,0.6,247
2017-07-18 01:00:00,2,0,0,18.7,1.0,296
2017-07-18 02:00:00,3,0,0,18.7,1.9,283
2017-07-18 03:00:00,4,0,0,18.4,2.2,287
2017-07-18 04:00:00,5,0,0,17.7,3.5,280
2017-07-18 05:00:00,6,4,0,18.8,4.1,288
2017-07-18 06:00:00,7,25,0,19.2,3.1,286
2017-07-18 07:00:00,8,70,0,19.5,2.9,301
2017-07-18 08:00:00,9,116,0,20.2,2.6,284
2017-07-18 09:00:00,10,118,0,20.7,3.1,243
2017-07-18 10:00:00,11,231,2,21.5,3.3,255
2017-07-18 11:00:00,12,204,2,21.9,3.5,253
2017-07-18 12:00:00,13,277,10,22.5,4.3,264
2017-07-18 13:00:00,14,268,3,22.9,5.1,125
2017-07-18 14:00:00,15,280,11,23.3,4.8,143
2017-07-18 15:00:00,16,191,4,23.4,3.9,76
2017-07-18 16:00:00,17,162,0,23.4,3.9,41
2017-07-18 17:00:00,18,97,0,23.2,4.3,18
2017-07-18 18:00:00,19,63,0,22.9,4.8,66
2017-07-18 19:00:00,20,22,0,22.5,2.4,79
2017-07-18 20:00:00,21,0,0,22.1,3.8,196
2017-07-18 21:00:00,22,0,0,21.5,4.1,178
2017-07-18 22:00:00,23,0,0,20.8,3.3,127
2017-07-18 23:00:00,24,0,0,20.2,2.4,26
2017-07-19 00:00:00,1,0,0,19.5,1.9,96
2017-07-19 01:00:00,2,0,0,18.7,1.2,78
2017-07-19 02:00:00,3,0,0,18.2,1.7,25
2017-07-19 03:00:00,4,0,0,17.8,1.2,75
2017-07-19 04:00:00,5,0,0,17.4,1.1,70
2017-07-19 05:00:00,6,3,0,17.4,0.7,200
2017-07-19 06:00:00,7,94,200,18.9,0.8,229
2017-07-19 07:00:00,8,124,598,21.1,0.8,228
2017-07-19 08:00:00,9,251,227,22.2,1.5,137
2017-07-19 09:00:00,10,322,222,23.3,2.2,199
2017-07-19 10:00:00,11,354,320,24.5,2.6,240
2017-07-19 11:00:00,12,404,93,24.9,2.6,263
2017-07-19 12:00:00,13,334,18,24.8,2.2,154
2017-07-19 13:00:00,14,269,8,24.3,1.4,238
2017-07-19 14:00:00,15,343,27,24.4,1.5,217
2017-07-19 15:00:00,16,338,77,24.5,1.1,210
2017-07-19 16:00:00,17,263,33,24.2,1.5,221
2017-07-19 17:00:00,18,195,55,23.8,1.7,260
2017-07-19 18:00:00,19,101,16,23.0,1.5,152
2017-07-19 19:00:00,20,56,223,22.3,2.1,264
2017-07-19 20:00:00,21,4,0,21.5,2.9,204
2017-07-19 21:00:00,22,0,0,19.8,3.5,239
2017-07-19 22:00:00,23,0,0,18.1,4.6,194
2017-07-19 23:00:00,24,0,0,16.3,3.3,236
2017-07-20 00:00:00,1,0,0,15.1,2.6,222
2017-07-20 01:00:00,2,0,0,13.7,2.2,257
2017-07-20 02:00:00,3,0,0,13.0,2.2,211
2017-07-20 03:00:00,4,0,0,12.2,3.1,244
2017-07-20 04:00:00,5,0,0,11.6,3.3,244
2017-07-20 05:00:00,6,15,0,11.8,2.6,233
2017-07-20 06:00:00,7,77,333,13.3,2.1,115
2017-07-20 07:00:00,8,103,531,14.9,2.4,78
2017-07-20 08:00:00,9,124,634,16.6,2.4,42
2017-07-20 09:00:00,10,168,657,18.2,3.9,359
2017-07-20 10:00:00,11,216,651,19.7,3.1,28
2017-07-20 11:00:00,12,256,638,21.0,3.9,77
2017-07-20 12:00:00,13,320,549,21.9,4.6,55
2017-07-20 13:00:00,14,274,604,22.6,5.3,237
2017-07-20 14:00:00,15,240,611,22.9,5.1,144
2017-07-20 15:00:00,16,220,568,23.0,3.9,91
2017-07-20 16:00:00,17,150,623,22.7,3.1,129
2017-07-20 17:00:00,18,120,555,22.0,2.9,41
2017-07-20 18:00:00,19,84,440,20.9,3.3,356
2017-07-20 19:00:00,20,41,243,19.6,3.5,31
2017-07-20 20:00:00,21,1,0,18.2,3.3,354
2017-07-20 21:00:00,22,0,0,17.8,2.1,8
2017-07-20 22:00:00,23,0,0,17.4,2.4,78
2017-07-20 23:00:00,24,0,0,16.9,1.9,42
2017-07-21 00:00:00,1,0,0,17.4,1.9,89
2017-07-21 01:00:00,2,0,0,17.8,1.9,200
2017-07-21 02:00:00,3,0,0,18.0,1.7,54
2017-07-21 03:00:00,4,0,0,18.2,1.9,154
2017-07-21 04:00:00,5,0,0,18.4,0.6,227
2017-07-21 05:00:00,6,8,0,18.6,0.6,225
2017-07-21 06:00:00,7,100,405,21.0,0.8,275
2017-07-21 07:00:00,8,75,804,23.4,0.7,175
2017-07-21 08:00:00,9,55,885,25.7,1.4,77
2017-07-21 09:00:00,10,72,908,27.8,1.7,28
2017-07-21 10:00:00,11,271,802,30.2,1.9,10
2017-07-21 11:00:00,12,397,207,30.6,2.2,39
2017-07-21 12:00:00,13,427,273,31.3,1.9,37
2017-07-21 13:00:00,14,385,33,30.9,1.7,71
2017-07-21 14:00:00,15,384,109,30.9,1.4,15
2017-07-21 15:00:00,16,346,73,30.5,1.4,37
2017-07-21 16:00:00,17,267,103,30.0,1.5,25
2017-07-21 17:00:00,18,149,4,28.9,0.7,340
2017-07-21 18:00:00,19,99,7,27.9,0.7,353
2017-07-21 19:00:00,20,17,0,26.7,0.4,48
2017-07-21 20:00:00,21,0,0,25.7,0.5,356
2017-07-21 21:00:00,22,0,0,24.8,0.7,17
2017-07-21 22:00:00,23,0,0,23.8,0.5,89
2017-07-21 23:00:00,24,0,0,22.9,0.3,39
2017-07-22 00:00:00,1,0,0,21.9,0.2,130
2017-07-22 01:00:00,2,0,0,20.7,0.1,151
2017-07-22 02:00:00,3,0,0,20.1,0.3,81
2017-07-22 03:00:00,4,0,0,19.5,0.7,67
2017-07-22 04:00:00,5,0,0,19.0,1.1,65
2017-07-22 05:00:00,6,18,0,19.3,0.8,1
2017-07-22 06:00:00,7,96,390,21.0,1.0,37
2017-07-22 07:00:00,8,50,831,22.8,2.9,146
2017-07-22 08:00:00,9,62,921,24.7,3.5,220
2017-07-22 09:00:00,10,135,967,26.8,3.5,193
2017-07-22 10:00:00,11,264,801,28.5,2.6,246
2017-07-22 11:00:00,12,396,206,28.7,3.9,270
2017-07-22 12:00:00,13,452,143,28.8,3.9,237
2017-07-22 13:00:00,14,443,143,28.9,5.7,199
2017-07-22 14:00:00,15,392,165,28.8,6.0,215
2017-07-22 15:00:00,16,345,99,28.4,8.4,176
2017-07-22 16:00:00,17,262,72,27.7,7.3,70
2017-07-22 17:00:00,18,196,33,26.8,8.0,36
2017-07-22 18:00:00,19,97,3,25.7,8.0,139
2017-07-22 19:00:00,20,30,0,24.6,6.5,76
2017-07-22 20:00:00,21,0,0,23.6,5.3,88
2017-07-22 21:00:00,22,0,0,22.4,7.6,71
2017-07-22 22:00:00,23,0,0,21.3,6.9,52
2017-07-22 23:00:00,24,0,0,20.1,8.9,353
2017-07-23 00:00:00,1,0,0,19.6,10.7,22
2017-07-23 01:00:00,2,0,0,19.0,9.6,84
2017-07-23 02:00:00,3,0,0,18.8,8.9,199
2017-07-23 03:00:00,4,0,0,18.5,9.6,139
2017-07-23 04:00:00,5,0,0,18.3,7.6,78
2017-07-23 05:00:00,6,3,0,18.3,6.9,202
2017-07-23 06:00:00,7,87,277,19.7,5.7,73
2017-07-23 07:00:00,8,73,672,21.4,4.1,80
2017-07-23 08:00:00,9,163,568,22.9,5.3,79
2017-07-23 09:00:00,10,266,775,25.1,5.3,36
2017-07-23 10:00:00,11,344,249,25.7,6.9,29
2017-07-23 11:00:00,12,403,289,26.4,6.3,31
2017-07-23 12:00:00,13,409,42,26.5,6.9,54
2017-07-23 13:00:00,14,418,116,26.7,6.3,64
2017-07-23 14:00:00,15,244,7,26.0,6.0,30
2017-07-23 15:00:00,16,264,31,25.6,4.3,29
2017-07-23 16:00:00,17,52,0,24.6,3.8,80
2017-07-23 17:00:00,18,36,0,23.7,4.3,100
2017-07-23 18:00:00,19,20,0,22.9,4.6,62
2017-07-23 19:00:00,20,7,0,22.2,3.8,28
2017-07-23 20:00:00,21,0,0,21.6,2.4,13
2017-07-23 21:00:00,22,0,0,20.6,2.9,252
2017-07-23 22:00:00,23,0,0,19.6,2.4,202
2017-07-23 23:00:00,24,0,0,18.6,3.8,72
2017-07-24 00:00:00,1,0,0,17.7,3.9,31
2017-07-24 01:00:00,2,0,0,16.7,2.9,75
2017-07-24 02:00:00,3,0,0,16.2,2.9,89
2017-07-24 03:00:00,4,0,0,15.7,2.9,73
2017-07-24 04:00:00,5,0,0,15.3,1.4,205
2017-07-24 05:00:00,6,12,0,15.5,1.2,207
2017-07-24 06:00:00,7,74,324,17.0,0.9,265
2017-07-24 07:00:00,8,104,509,18.7,1.9,216
2017-07-24 08:00:00,9,145,576,20.4,2.9,83
2017-07-24 09:00:00,10,187,605,22.1,2.9,210
2017-07-24 10:00:00,11,212,628,23.7,3.8,245
2017-07-24 11:00:00,12,265,597,25.0,4.8,241
2017-07-24 12:00:00,13,289,584,26.1,4.8,216
2017-07-24 13:00:00,14,281,583,26.8,6.0,162
2017-07-24 14:00:00,15,240,605,27.3,5.1,215
2017-07-24 15:00:00,16,220,576,27.4,4.1,196
2017-07-24 16:00:00,17,162,580,27.2,6.5,235
2017-07-24 17:00:00,18,127,516,26.6,4.6,233
2017-07-24 18:00:00,19,85,409,25.5,4.6,241
2017-07-24 19:00:00,20,38,219,24.2,3.9,224
2017-07-24 20:00:00,21,0,0,22.9,3.5,236
2017-07-24 21:00:00,22,0,0,21.1,3.3,205
2017-07-24 22:00:00,23,0,0,19.3,2.4,42
2017-07-24 23:00:00,24,0,0,17.5,3.3,25
2017-07-25 00:00:00,1,0,0,16.2,3.9,65
2017-07-25 01:00:00,2,0,0,14.8,5.3,0
2017-07-25 02:00:00,3,0,0,14.1,6.5,75
2017-07-25 03:00:00,4,0,0,13.3,5.3,354
2017-07-25 04:00:00,5,0,0,12.7,4.6,28
2017-07-25 05:00:00,6,11,0,12.9,5.3,160
2017-07-25 06:00:00,7,72,338,14.3,5.3,70
2017-07-25 07:00:00,8,101,519,15.8,6.5,231
2017-07-25 08:00:00,9,113,667,17.6,5.1,82
2017-07-25 09:00:00,10,170,636,19.2,5.3,42
2017-07-25 10:00:00,11,212,663,20.7,4.1,31
2017-07-25 11:00:00,12,269,617,21.9,4.1,38
2017-07-25 12:00:00,13,241,692,23.0,4.6,30
2017-07-25 13:00:00,14,241,674,23.8,5.7,30
2017-07-25 14:00:00,15,209,688,24.2,4.1,85
2017-07-25 15:00:00,16,177,672,24.3,3.5,37
2017-07-25 16:00:00,17,134,654,24.1,3.1,28
2017-07-25 17:00:00,18,99,604,23.4,2.9,5
2017-07-25 18:00:00,19,67,490,22.3,3.3,352
2017-07-25 19:00:00,20,33,276,21.0,2.1,359
2017-07-25 20:00:00,21,0,0,19.7,1.7,333
2017-07-25 21:00:00,22,0,0,18.1,1.0,356
2017-07-25 22:00:00,23,0,0,16.5,1.5,355
2017-07-25 23:00:00,24,0,0,14.9,1.7,356
2017-07-26 00:00:00,1,0,0,14.1,0.9,338
2017-07-26 01:00:00,2,0,0,13.1,1.0,34
2017-07-26 02:00:00,3,0,0,12.5,1.2,22
2017-07-26 03:00:00,4,0,0,12.0,2.6,44
2017-07-26 04:00:00,5,0,0,11.6,1.2,17
2017-07-26 05:00:00,6,14,0,11.8,1.7,12
2017-07-26 06:00:00,7,87,280,13.1,1.5,22
2017-07-26 07:00:00,8,69,713,15.0,1.5,63
2017-07-26 08:00:00,9,100,790,16.9,2.2,340
2017-07-26 09:00:00,10,205,606,18.4,2.4,37
2017-07-26 10:00:00,11,344,332,19.4,2.9,3
2017-07-26 11:00:00,12,398,263,20.1,1.9,355
2017-07-26 12:00:00,13,448,205,20.6,2.9,348
2017-07-26 13:00:00,14,408,247,20.9,4.8,348
2017-07-26 14:00:00,15,382,121,20.9,3.8,29
2017-07-26 15:00:00,16,349,140,20.7,3.5,2
2017-07-26 16:00:00,17,267,98,20.2,3.3,24
2017-07-26 17:00:00,18,201,105,19.5,2.6,135
2017-07-26 18:00:00,19,109,49,18.5,3.5,35
2017-07-26 19:00:00,20,34,5,17.5,3.8,170
2017-07-26 20:00:00,21,0,0,16.4,2.6,174
2017-07-26 21:00:00,22,0,0,15.5,2.2,243
2017-07-26 22:00:00,23,0,0,14.5,2.1,196
2017-07-26 23:00:00,24,0,0,13.6,1.1,209
2017-07-27 00:00:00,1,0,0,13.3,1.5,73
2017-07-27 01:00:00,2,0,0,12.9,2.6,219
2017-07-27 02:00:00,3,0,0,12.7,5.1,62
2017-07-27 03:00:00,4,0,0,12.5,5.3,168
2017-07-27 04:00:00,5,0,0,12.3,3.9,188
2017-07-27 05:00:00,6,10,0,12.5,3.5,197
2017-07-27 06:00:00,7,86,278,14.2,4.1,223
2017-07-27 07:00:00,8,70,645,16.2,3.8,196
2017-07-27 08:00:00,9,85,748,18.2,4.3,146
2017-07-27 09:00:00,10,119,768,20.3,4.6,78
2017-07-27 10:00:00,11,148,779,22.1,5.3,63
2017-07-27 11:00:00,12,162,798,23.7,5.7,83
2017-07-27 12:00:00,13,171,800,25.1,7.3,71
2017-07-27 13:00:00,14,189,762,26.0,7.3,31
2017-07-27 14:00:00,15,168,762,26.6,8.0,41
2017-07-27 15:00:00,16,134,766,26.8,8.4,18
2017-07-27 16:00:00,17,100,753,26.6,5.7,78
2017-07-27 17:00:00,18,87,650,25.9,5.1,206
2017-07-27 18:00:00,19,59,535,24.7,6.5,248
2017-07-27 19:00:00,20,31,295,23.2,8.0,202
2017-07-27 20:00:00,21,0,0,21.8,7.6,173
2017-07-27 21:00:00,22,0,0,20.5,6.0,57
2017-07-27 22:00:00,23,0,0,19.3,6.0,170
2017-07-27 23:00:00,24,0,0,18.0,6.3,223
2017-07-28 00:00:00,1,0,0,17.0,4.3,203
2017-07-28 01:00:00,2,0,0,15.9,3.1,201
2017-07-28 02:00:00,3,0,0,15.3,3.3,270
2017-07-28 03:00:00,4,0,0,14.7,2.4,277
2017-07-28 04:00:00,5,0,0,14.2,2.2,250
2017-07-28 05:00:00,6,10,0,14.3,1.9,256
2017-07-28 06:00:00,7,84,293,15.8,1.7,244
2017-07-28 07:00:00,8,66,663,17.6,1.5,237
2017-07-28 08:00:00,9,83,755,19.5,2.1,244
2017-07-28 09:00:00,10,119,767,21.3,2.6,208
2017-07-28 10:00:00,11,143,788,22.9,2.6,197
2017-07-28 11:00:00,12,173,778,24.3,2.4,269
2017-07-28 12:00:00,13,198,754,25.4,3.1,250
2017-07-28 13:00:00,14,175,785,26.3,4.1,220
2017-07-28 14:00:00,15,164,770,26.8,3.8,214
2017-07-28 15:00:00,16,131,772,26.9,4.3,254
2017-07-28 16:00:00,17,105,736,26.6,3.5,227
2017-07-28 17:00:00,18,79,679,25.9,4.3,241
2017-07-28 18:00:00,19,61,525,24.7,3.8,299
2017-07-28 19:00:00,20,30,272,23.3,3.5,279
2017-07-28 20:00:00,21,0,0,21.9,3.1,302
2017-07-28 21:00:00,22,0,0,21.1,1.7,284
2017-07-28 22:00:00,23,0,0,20.2,2.6,302
2017-07-28 23:00:00,24,0,0,19.4,1.9,273
2017-07-29 00:00:00,1,0,0,19.2,1.2,286
2017-07-29 01:00:00,2,0,0,19.0,1.5,286
2017-07-29 02:00:00,3,0,0,18.8,0.6,286
2017-07-29 03:00:00,4,0,0,18.7,0.6,284
2017-07-29 04:00:00,5,0,0,18.7,1.0,248
2017-07-29 05:00:00,6,9,0,18.9,1.1,255
2017-07-29 06:00:00,7,73,183,20.2,0.9,236
2017-07-29 07:00:00,8,148,56,21.1,1.9,254
2017-07-29 08:00:00,9,242,186,22.8,1.5,230
2017-07-29 09:00:00,10,288,42,23.6,1.4,221
2017-07-29 10:00:00,11,247,10,23.9,1.2,220
2017-07-29 11:00:00,12,388,42,24.7,1.2,242
2017-07-29 12:00:00,13,417,103,25.6,2.2,247
2017-07-29 13:00:00,14,416,175,26.5,1.9,62
2017-07-29 14:00:00,15,349,88,26.8,1.7,73
2017-07-29 15:00:00,16,300,625,27.8,1.4,122
2017-07-29 16:00:00,17,175,11,27.2,3.5,128
2017-07-29 17:00:00,18,171,338,27.1,3.1,133
2017-07-29 18:00:00,19,78,617,26.8,2.1,270
2017-07-29 19:00:00,20,36,336,26.0,2.4,235
2017-07-29 20:00:00,21,0,0,25.1,2.1,194
2017-07-29 21:00:00,22,0,0,23.9,2.1,217
2017-07-29 22:00:00,23,0,0,22.6,1.5,74
2017-07-29 23:00:00,24,0,0,21.3,3.1,24
2017-07-30 00:00:00,1,0,0,20.1,2.9,167
2017-07-30 01:00:00,2,0,0,18.8,2.6,66
2017-07-30 02:00:00,3,0,0,18.1,2.1,273
2017-07-30 03:00:00,4,0,0,17.4,1.5,201
2017-07-30 04:00:00,5,0,0,16.9,1.7,358
2017-07-30 05:00:00,6,2,0,16.8,2.2,31
2017-07-30 06:00:00,7,60,0,17.3,1.7,75
2017-07-30 07:00:00,8,144,18,18.0,1.7,144
2017-07-30 08:00:00,9,234,32,18.7,4.3,66
2017-07-30 09:00:00,10,300,77,19.5,3.3,21
2017-07-30 10:00:00,11,359,54,20.2,3.1,82
2017-07-30 11:00:00,12,396,50,20.8,2.6,68
2017-07-30 12:00:00,13,411,65,21.2,2.4,87
2017-07-30 13:00:00,14,405,66,21.6,5.1,178
2017-07-30 14:00:00,15,376,38,21.7,4.6,228
2017-07-30 15:00:00,16,316,29,21.6,6.0,253
2017-07-30 16:00:00,17,231,18,21.4,6.3,274
2017-07-30 17:00:00,18,152,6,20.6,4.6,241
2017-07-30 18:00:00,19,94,7,20.3,5.7,252
2017-07-30 19:00:00,20,28,0,19.6,5.1,236
2017-07-30 20:00:00,21,0,0,19.1,3.8,188
2017-07-30 21:00:00,22,0,0,18.4,2.1,130
2017-07-30 22:00:00,23,0,0,17.8,1.5,67
2017-07-30 23:00:00,24,0,0,17.1,1.7,210
2017-07-31 00:00:00,1,0,0,17.1,0.5,221
2017-07-31 01:00:00,2,0,0,17.0,1.2,60
2017-07-31 02:00:00,3,0,0,16.9,0.7,232
